Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night,Full_Name, AGE AVR,Attendance AVG,AVERAGE STUDY HOUR,AVERAGE SLEEP HOUR
S3209,Ali,Brown,student2209@university.com,Male,23,Engineering,88.28,43.86,93.36,78.35,71.23,4.13,79.34,66.16,A,30,No,Yes,,Low,1,7,Ali Brown,,,,
S3210,Ahmed,Davis,student2210@university.com,Female,24,CS,86.99,65.01,74.40,84.11,84.58,9.20,80.51,85.03,B,15,Yes,Yes,None,High,1,9,Ahmed Davis,,,,
S3211,John,Brown,student2211@university.com,Female,20,Mathematics,50.49,80.45,97.92,,87.33,8.35,94.79,79.72,C,25,Yes,Yes,,Low,4,9,John Brown,,,,
S3212,Sara,Williams,student2212@university.com,Female,18,CS,68.48,48.00,46.20,68.74,89.15,8.82,95.54,78.58,A,24,Yes,Yes,PhD,Medium,7,9,Sara Williams,,,,
S3213,John,Jones,student2213@university.com,Male,22,Business,80.34,59.55,67.61,,75.11,9.03,91.42,78.96,B,25,No,Yes,Bachelor's,Low,4,6,John Jones,,,,
S3214,Sara,Johnson,student2214@university.com,Female,22,Business,72.64,43.87,65.14,84.03,89.58,3.94,88.67,65.11,A,24,No,Yes,,High,7,8,Sara Johnson,,,,
S3215,Sara,Jones,student2215@university.com,Male,20,Engineering,88.90,79.08,76.01,71.20,51.27,8.60,93.86,94.33,A,28,No,Yes,Master's,Low,6,9,Sara Jones,,,,
S3216,Emma,Jones,student2216@university.com,Female,20,CS,,98.25,88.72,83.87,84.02,5.70,93.80,95.96,B,20,Yes,Yes,High School,Medium,4,4,Emma Jones,,,,
S3217,Ali,Williams,student2217@university.com,Female,20,Business,57.69,89.62,90.49,76.08,61.78,0.38,68.43,82.23,D,16,Yes,Yes,,High,10,8,Ali Williams,,,,
S3218,Liam,Brown,student2218@university.com,Male,23,Mathematics,98.82,98.48,80.21,55.58,63.53,6.36,98.67,93.20,B,28,No,Yes,,Low,8,4,Liam Brown,,,,
S3219,John,Jones,student2219@university.com,Male,23,Business,,90.74,78.49,89.79,54.57,4.71,85.46,53.00,D,14,No,Yes,Bachelor's,Medium,1,9,John Jones,,,,
S3220,Liam,Brown,student2220@university.com,Female,18,CS,85.88,91.31,96.94,78.22,59.62,2.75,68.51,55.02,B,21,No,Yes,None,Medium,7,4,Liam Brown,,,,
S3221,John,Smith,student2221@university.com,Female,20,Business,57.16,74.63,63.02,89.79,99.60,9.70,72.10,77.95,C,26,Yes,Yes,PhD,Low,1,7,John Smith,,,,
S3222,Emma,Davis,student2222@university.com,Female,21,CS,66.45,71.10,89.97,57.75,70.77,0.55,84.36,92.33,C,28,No,No,Master's,Medium,6,7,Emma Davis,,,,
S3223,Ahmed,Brown,student2223@university.com,Female,22,Engineering,72.10,64.38,95.29,76.92,96.39,9.46,68.05,65.77,C,29,Yes,Yes,High School,Medium,7,6,Ahmed Brown,,,,
S3224,Liam,Johnson,student2224@university.com,Female,20,Business,59.61,89.09,69.49,88.33,58.14,1.59,91.33,77.40,C,22,No,Yes,None,Low,6,8,Liam Johnson,,,,
S3225,Ahmed,Davis,student2225@university.com,Male,22,CS,72.50,50.92,83.75,99.42,60.20,3.77,57.40,50.50,C,23,No,Yes,Master's,Medium,4,5,Ahmed Davis,,,,
S3226,Omar,Johnson,student2226@university.com,Male,19,Business,57.86,43.37,62.62,,77.89,4.17,95.38,99.33,D,17,No,Yes,Master's,Medium,8,6,Omar Johnson,,,,
S3227,Ali,Jones,student2227@university.com,Male,24,Engineering,77.95,96.87,49.53,93.22,67.48,7.31,65.06,88.35,D,12,No,Yes,Bachelor's,Medium,8,5,Ali Jones,,,,
S3228,Ali,Davis,student2228@university.com,Male,19,Business,83.19,40.23,75.19,62.37,82.20,2.16,57.64,68.07,C,5,No,No,Master's,High,2,8,Ali Davis,,,,
S3229,Maria,Brown,student2229@university.com,Female,20,CS,53.12,98.61,51.79,91.90,71.10,9.86,92.90,99.15,C,11,No,Yes,,Medium,1,5,Maria Brown,,,,
S3230,Emma,Davis,student2230@university.com,Male,22,Engineering,93.56,83.73,67.46,58.46,90.58,7.49,61.97,54.62,B,30,Yes,Yes,Master's,Medium,8,9,Emma Davis,,,,
S3231,Ahmed,Jones,student2231@university.com,Male,24,Business,59.26,59.71,92.37,59.91,71.58,7.90,92.17,73.21,C,25,No,Yes,,High,7,5,Ahmed Jones,,,,
S3232,Sara,Williams,student2232@university.com,Male,19,CS,61.27,81.87,45.16,55.51,78.62,1.06,64.81,52.94,A,17,No,Yes,None,Medium,10,7,Sara Williams,,,,
S3233,John,Johnson,student2233@university.com,Female,20,CS,83.07,89.07,41.83,92.88,66.05,4.76,96.69,66.75,F,14,Yes,Yes,Master's,Medium,2,6,John Johnson,,,,
S3234,Ali,Jones,student2234@university.com,Male,22,Mathematics,73.44,54.72,76.39,55.41,85.20,9.46,60.95,60.97,B,7,No,Yes,Bachelor's,Low,5,8,Ali Jones,,,,
S3235,Liam,Williams,student2235@university.com,Female,20,CS,74.97,86.25,59.86,56.91,82.74,2.70,53.48,65.83,C,5,Yes,Yes,Master's,Low,5,5,Liam Williams,,,,
S3236,John,Davis,student2236@university.com,Male,23,Mathematics,56.41,88.26,65.08,62.29,69.85,1.45,96.83,97.37,F,24,No,Yes,PhD,Medium,7,8,John Davis,,,,
S3237,John,Davis,student2237@university.com,Female,22,CS,90.29,54.96,64.34,,63.80,4.85,58.28,71.36,A,30,Yes,Yes,PhD,High,2,8,John Davis,,,,
S3238,Maria,Jones,student2238@university.com,Male,19,CS,80.85,42.52,45.20,94.01,80.71,9.30,97.21,66.24,C,11,No,Yes,High School,Low,9,6,Maria Jones,,,,
S3239,Ahmed,Brown,student2239@university.com,Female,20,Business,,52.25,40.21,70.91,97.16,4.87,91.20,82.04,C,12,No,Yes,PhD,Medium,9,5,Ahmed Brown,,,,
S3240,Ali,Davis,student2240@university.com,Male,19,Engineering,68.70,52.04,93.91,77.31,56.63,4.05,54.10,84.17,A,28,No,Yes,High School,Low,5,7,Ali Davis,,,,
S3241,John,Brown,student2241@university.com,Female,20,Engineering,90.52,43.91,53.07,,89.96,6.50,72.26,99.19,A,20,No,Yes,High School,Medium,2,9,John Brown,,,,
S3242,Ali,Brown,student2242@university.com,Female,18,Engineering,78.42,83.56,65.56,63.30,77.15,9.37,53.67,77.30,A,9,No,Yes,High School,Medium,7,4,Ali Brown,,,,
S3243,Sara,Brown,student2243@university.com,Male,19,Business,55.43,62.80,98.32,56.70,76.28,0.49,66.49,87.63,F,6,No,Yes,High School,Medium,4,8,Sara Brown,,,,
S3244,Maria,Smith,student2244@university.com,Female,19,CS,68.64,93.06,89.61,70.50,98.08,1.53,67.58,69.11,D,19,Yes,Yes,,Low,3,8,Maria Smith,,,,
S3245,Sara,Williams,student2245@university.com,Female,21,Engineering,62.13,55.13,46.48,79.52,80.29,1.33,79.98,58.55,C,16,No,Yes,None,Low,7,5,Sara Williams,,,,
S3246,Ali,Williams,student2246@university.com,Male,24,CS,75.87,67.19,70.51,64.20,91.53,0.85,98.79,71.49,B,16,No,Yes,PhD,High,7,6,Ali Williams,,,,
S3247,Omar,Davis,student2247@university.com,Male,23,Engineering,92.17,78.34,83.80,92.30,75.72,3.02,58.49,70.94,A,29,Yes,Yes,PhD,Medium,1,7,Omar Davis,,,,
S3248,Liam,Davis,student2248@university.com,Female,19,CS,71.81,92.65,81.90,99.06,62.49,2.29,66.46,71.03,D,12,No,Yes,PhD,Low,7,8,Liam Davis,,,,
S3249,Ali,Brown,student2249@university.com,Male,22,CS,71.67,71.48,85.65,56.01,84.72,5.49,79.36,84.77,D,17,No,Yes,High School,Low,10,9,Ali Brown,,,,
S3250,Ahmed,Smith,student2250@university.com,Male,24,Engineering,95.27,62.41,67.45,,96.16,3.27,58.57,70.30,A,10,No,Yes,Bachelor's,Low,5,8,Ahmed Smith,,,,
S3251,John,Brown,student2251@university.com,Male,20,CS,78.81,92.02,50.56,89.49,92.06,4.05,85.54,97.71,C,13,Yes,Yes,None,Medium,7,6,John Brown,,,,
S3252,John,Smith,student2252@university.com,Female,18,CS,78.31,58.61,67.89,59.53,59.92,9.42,70.18,99.14,A,24,No,Yes,Bachelor's,Medium,8,5,John Smith,,,,
S3253,Sara,Brown,student2253@university.com,Female,22,Engineering,,44.77,78.87,67.66,65.84,1.56,97.48,76.17,D,10,Yes,No,Bachelor's,High,10,5,Sara Brown,,,,
S3254,Liam,Johnson,student2254@university.com,Female,24,Engineering,80.39,66.70,76.52,69.71,75.84,3.88,81.49,77.92,C,22,No,Yes,PhD,High,7,9,Liam Johnson,,,,
S3255,Maria,Johnson,student2255@university.com,Female,22,Business,78.80,87.11,44.23,95.83,78.58,2.57,68.15,70.38,B,8,No,No,Bachelor's,Medium,10,9,Maria Johnson,,,,
S3256,Omar,Jones,student2256@university.com,Female,22,Engineering,69.84,41.85,43.90,82.94,59.69,5.49,85.97,67.78,B,10,No,Yes,Master's,Medium,2,8,Omar Jones,,,,
S3257,Emma,Brown,student2257@university.com,Female,22,CS,99.53,75.15,97.92,52.03,61.50,7.36,91.94,99.27,A,6,No,Yes,Bachelor's,Medium,4,9,Emma Brown,,,,
S3258,Liam,Davis,student2258@university.com,Female,24,Engineering,94.09,75.67,49.11,50.74,87.94,8.17,90.02,52.03,A,21,No,Yes,,Medium,6,5,Liam Davis,,,,
S3259,John,Williams,student2259@university.com,Male,18,CS,87.48,95.71,57.67,59.98,86.52,5.15,63.14,70.50,A,30,Yes,Yes,PhD,Medium,9,8,John Williams,,,,
S3260,Ahmed,Jones,student2260@university.com,Female,21,Business,76.87,57.19,86.06,65.91,91.96,8.55,70.85,57.57,B,21,No,Yes,Bachelor's,Low,5,7,Ahmed Jones,,,,
S3261,Liam,Davis,student2261@university.com,Female,23,Mathematics,,56.73,64.58,74.23,96.65,7.85,72.61,86.31,D,28,Yes,Yes,High School,Low,2,8,Liam Davis,,,,
S3262,Sara,Johnson,student2262@university.com,Male,19,Engineering,59.24,66.43,50.89,91.89,65.41,1.57,69.42,59.72,C,18,No,Yes,,High,4,7,Sara Johnson,,,,
S3263,Sara,Brown,student2263@university.com,Male,24,Engineering,65.29,61.41,68.03,,92.98,2.45,65.54,94.23,B,22,No,Yes,Master's,Medium,8,8,Sara Brown,,,,
S3264,Emma,Jones,student2264@university.com,Male,22,CS,88.70,84.18,74.14,68.83,83.30,6.72,87.64,68.72,A,28,No,No,,Medium,4,6,Emma Jones,,,,
S3265,Ahmed,Brown,student2265@university.com,Female,19,Engineering,,78.51,67.17,66.47,97.89,9.75,50.61,95.86,B,7,Yes,Yes,High School,High,8,9,Ahmed Brown,,,,
S3266,Maria,Johnson,student2266@university.com,Male,24,Business,94.11,85.54,95.14,50.45,63.60,3.76,64.68,99.33,A,20,No,Yes,Bachelor's,Medium,4,5,Maria Johnson,,,,
S3267,Liam,Jones,student2267@university.com,Female,19,CS,57.40,89.20,57.08,97.76,63.48,2.30,57.08,88.56,F,19,No,Yes,PhD,Low,8,7,Liam Jones,,,,
S3268,Ahmed,Johnson,student2268@university.com,Female,22,CS,75.42,95.38,79.68,56.95,85.21,8.69,56.44,81.16,F,6,No,Yes,None,Medium,3,8,Ahmed Johnson,,,,
S3269,Maria,Smith,student2269@university.com,Female,21,Engineering,82.35,65.86,46.74,64.38,96.42,2.00,63.85,57.50,C,9,No,Yes,Bachelor's,Low,4,7,Maria Smith,,,,
S3270,Ahmed,Johnson,student2270@university.com,Male,24,Business,,99.08,63.54,56.47,91.23,6.97,88.11,96.65,C,19,Yes,Yes,,Low,10,6,Ahmed Johnson,,,,
S3271,Ahmed,Brown,student2271@university.com,Male,19,CS,94.46,52.94,84.46,,86.35,0.34,98.47,88.84,A,17,Yes,Yes,,High,9,7,Ahmed Brown,,,,
S3272,Ali,Williams,student2272@university.com,Female,20,Mathematics,99.48,82.86,53.49,96.61,69.37,0.19,75.73,64.40,B,14,No,Yes,,Medium,5,7,Ali Williams,,,,
S3273,Sara,Johnson,student2273@university.com,Female,19,CS,55.79,72.04,75.39,55.04,85.89,4.52,66.95,73.43,D,22,No,Yes,High School,High,3,5,Sara Johnson,,,,
S3274,Liam,Davis,student2274@university.com,Female,23,CS,56.50,89.01,49.21,72.04,90.05,6.57,91.46,53.38,C,14,No,Yes,None,High,3,8,Liam Davis,,,,
S3275,Ahmed,Williams,student2275@university.com,Male,22,Business,56.52,68.61,46.16,51.12,87.66,1.42,53.36,82.95,D,24,No,Yes,Master's,Medium,4,5,Ahmed Williams,,,,
S3276,Liam,Smith,student2276@university.com,Female,18,CS,84.06,87.04,71.39,88.54,83.84,7.64,54.66,56.26,F,25,No,Yes,High School,High,2,8,Liam Smith,,,,
S3277,Emma,Jones,student2277@university.com,Male,19,Engineering,68.63,95.81,80.50,82.06,52.36,1.29,67.27,82.58,B,21,Yes,Yes,PhD,Medium,7,5,Emma Jones,,,,
S3278,Ahmed,Jones,student2278@university.com,Female,21,CS,,83.94,46.80,84.98,82.99,5.34,72.42,83.58,F,12,No,No,Master's,Low,7,7,Ahmed Jones,,,,
S3279,John,Williams,student2279@university.com,Male,20,CS,70.27,86.57,95.07,73.62,73.91,3.08,89.89,66.23,A,25,No,Yes,Bachelor's,Medium,9,8,John Williams,,,,
S3280,Sara,Jones,student2280@university.com,Female,20,CS,81.38,44.03,53.55,95.38,98.08,7.52,96.26,97.43,D,11,No,Yes,None,Low,8,9,Sara Jones,,,,
S3281,John,Johnson,student2281@university.com,Male,18,Mathematics,88.49,52.30,47.20,,80.36,8.04,76.56,88.95,B,13,No,Yes,Master's,Low,3,5,John Johnson,,,,
S3282,Liam,Williams,student2282@university.com,Male,23,Engineering,77.41,98.46,52.16,75.70,80.41,0.66,74.78,74.84,B,20,Yes,Yes,High School,Low,5,7,Liam Williams,,,,
S3283,Liam,Brown,student2283@university.com,Male,18,Business,76.98,81.59,50.17,,99.70,1.93,60.65,95.93,B,22,No,Yes,Master's,Medium,8,5,Liam Brown,,,,
S3284,Sara,Johnson,student2284@university.com,Male,23,CS,54.41,73.69,45.44,76.03,54.68,8.93,72.56,92.79,F,14,Yes,Yes,PhD,Low,8,8,Sara Johnson,,,,
S3285,Liam,Johnson,student2285@university.com,Male,19,Engineering,70.54,62.02,87.87,59.47,63.82,4.16,96.18,84.61,F,20,No,Yes,,Low,2,8,Liam Johnson,,,,
S3286,John,Johnson,student2286@university.com,Male,22,Engineering,77.29,42.66,69.73,65.85,82.80,4.77,69.64,57.65,A,11,No,Yes,,Medium,1,8,John Johnson,,,,
S3287,Ahmed,Brown,student2287@university.com,Female,21,Mathematics,73.10,62.15,63.31,54.61,65.76,1.68,60.53,74.85,A,25,No,No,None,Medium,5,9,Ahmed Brown,,,,
S3288,Ahmed,Smith,student2288@university.com,Female,20,Business,95.04,69.93,97.04,71.63,67.31,9.95,66.86,93.22,A,30,No,Yes,Bachelor's,Low,1,6,Ahmed Smith,,,,
S3289,Ali,Davis,student2289@university.com,Female,18,Business,,52.69,62.26,80.47,94.63,9.23,75.73,80.44,F,23,No,Yes,,High,7,7,Ali Davis,,,,
S3290,Emma,Jones,student2290@university.com,Female,21,CS,91.10,50.39,50.02,55.93,78.97,0.02,79.93,77.28,A,13,Yes,Yes,,Medium,8,6,Emma Jones,,,,
S3291,Liam,Williams,student2291@university.com,Male,23,Engineering,68.76,70.50,56.44,,55.14,5.51,71.62,97.76,D,14,No,Yes,,High,6,8,Liam Williams,,,,
S3292,John,Smith,student2292@university.com,Female,22,Engineering,85.86,75.15,54.34,94.64,65.54,8.72,87.93,50.83,A,6,No,Yes,,Low,3,6,John Smith,,,,
S3293,Liam,Williams,student2293@university.com,Male,20,Mathematics,69.76,54.40,69.92,66.89,53.80,4.31,79.22,50.60,A,21,No,Yes,High School,High,10,7,Liam Williams,,,,
S3294,Liam,Jones,student2294@university.com,Male,20,CS,61.63,75.24,57.49,61.10,77.81,4.37,83.25,94.64,F,20,Yes,Yes,Bachelor's,High,1,5,Liam Jones,,,,
S3295,Maria,Brown,student2295@university.com,Male,23,CS,,94.02,70.96,94.65,58.66,3.79,93.15,51.93,F,29,No,Yes,Master's,Medium,2,8,Maria Brown,,,,
S3296,Ali,Johnson,student2296@university.com,Female,22,Engineering,53.55,68.39,80.16,84.60,92.86,0.29,93.28,66.63,D,15,Yes,Yes,,High,2,6,Ali Johnson,,,,
S3297,John,Johnson,student2297@university.com,Male,20,CS,66.59,91.44,86.64,55.27,78.87,7.90,60.18,96.20,B,28,No,Yes,,Medium,10,7,John Johnson,,,,
S3298,John,Brown,student2298@university.com,Female,22,CS,73.04,95.64,82.61,70.41,52.97,4.57,81.17,84.56,A,24,Yes,Yes,Master's,Low,2,7,John Brown,,,,
S3299,Liam,Smith,student2299@university.com,Female,20,Business,97.77,45.54,52.34,83.70,65.04,5.31,85.83,82.41,A,12,No,Yes,,High,10,5,Liam Smith,,,,
S3300,Ali,Smith,student2300@university.com,Female,19,Engineering,65.67,45.75,46.95,78.72,80.82,2.56,57.29,82.85,B,5,No,Yes,Master's,Medium,5,8,Ali Smith,,,,
S3301,Ahmed,Williams,student2301@university.com,Female,23,Business,95.12,68.56,72.55,,66.77,7.84,92.14,65.88,A,23,No,Yes,,Low,2,8,Ahmed Williams,,,,
S3302,John,Brown,student2302@university.com,Female,22,Business,,75.29,51.93,78.36,75.66,7.94,59.02,76.53,D,17,No,No,,Low,9,7,John Brown,,,,
S3303,Ahmed,Smith,student2303@university.com,Male,21,CS,59.55,65.55,45.10,89.90,95.47,5.53,89.96,81.50,D,29,No,Yes,PhD,Medium,6,9,Ahmed Smith,,,,
S3304,Ali,Brown,student2304@university.com,Male,19,Engineering,75.95,59.59,71.63,66.02,67.50,9.05,58.07,65.29,F,6,Yes,Yes,PhD,Medium,7,5,Ali Brown,,,,
S3305,Ahmed,Jones,student2305@university.com,Female,24,CS,83.63,78.46,59.61,85.42,66.79,1.16,87.09,89.77,F,18,No,Yes,Bachelor's,High,3,6,Ahmed Jones,,,,
S3306,Sara,Johnson,student2306@university.com,Male,21,Mathematics,52.22,40.12,85.37,99.55,90.99,7.87,57.41,66.09,F,25,No,Yes,,Medium,10,4,Sara Johnson,,,,
S3307,Maria,Johnson,student2307@university.com,Female,23,Engineering,61.05,98.08,58.85,69.50,65.94,5.59,68.94,53.57,A,25,No,Yes,,Medium,7,6,Maria Johnson,,,,
S3308,Omar,Johnson,student2308@university.com,Male,20,CS,72.78,53.92,98.72,89.55,53.90,2.31,57.18,60.07,B,22,No,Yes,,Medium,4,9,Omar Johnson,,,,
S3309,John,Brown,student2309@university.com,Male,24,CS,66.55,95.03,85.51,62.31,59.05,1.32,63.54,70.42,D,15,No,Yes,Bachelor's,Medium,8,6,John Brown,,,,
S3310,Emma,Brown,student2310@university.com,Male,21,Engineering,85.63,46.54,43.46,64.09,97.44,3.01,99.23,95.40,B,7,No,Yes,High School,Medium,9,6,Emma Brown,,,,
S3311,Maria,Williams,student2311@university.com,Male,19,CS,75.56,54.29,70.53,96.74,96.66,8.56,55.38,70.79,C,13,No,Yes,None,Medium,5,7,Maria Williams,,,,
S3312,Omar,Johnson,student2312@university.com,Male,24,CS,58.02,54.09,73.76,51.30,61.24,7.88,70.32,54.49,D,21,Yes,Yes,High School,High,3,4,Omar Johnson,,,,
S3313,Ahmed,Williams,student2313@university.com,Male,24,Business,94.72,99.77,81.72,60.87,77.68,6.45,83.85,59.82,A,24,No,No,None,Medium,6,6,Ahmed Williams,,,,
S3314,John,Johnson,student2314@university.com,Male,22,Business,64.65,40.28,69.87,74.15,56.87,0.90,54.73,77.22,A,25,No,Yes,Bachelor's,Medium,3,7,John Johnson,,,,
S3315,Ahmed,Williams,student2315@university.com,Male,18,CS,86.56,78.38,69.01,70.09,83.73,9.55,55.45,58.88,B,24,No,Yes,PhD,High,6,6,Ahmed Williams,,,,
S3316,Sara,Williams,student2316@university.com,Male,21,Engineering,89.00,92.18,62.08,81.46,59.27,3.05,57.16,53.20,A,13,Yes,Yes,PhD,High,7,7,Sara Williams,,,,
S3317,Ali,Jones,student2317@university.com,Male,18,Business,98.16,80.34,56.29,59.64,52.49,6.07,82.25,85.74,B,22,No,No,Bachelor's,Low,6,5,Ali Jones,,,,
S3318,John,Williams,student2318@university.com,Male,23,CS,74.93,61.76,96.77,53.53,91.24,8.03,95.47,89.22,C,29,Yes,Yes,None,Medium,4,6,John Williams,,,,
S3319,Omar,Brown,student2319@university.com,Male,21,Business,80.79,97.50,59.06,68.47,66.27,1.33,91.30,92.53,C,8,No,No,Bachelor's,High,7,7,Omar Brown,,,,
S3320,Omar,Williams,student2320@university.com,Male,21,CS,66.74,93.61,43.81,76.22,55.43,6.52,99.15,92.20,C,23,Yes,Yes,,High,2,6,Omar Williams,,,,
S3321,Sara,Johnson,student2321@university.com,Female,22,Engineering,83.91,66.04,50.04,78.10,91.70,0.32,78.91,68.96,F,15,No,Yes,Bachelor's,Low,5,7,Sara Johnson,,,,
S3322,Sara,Williams,student2322@university.com,Male,20,Engineering,73.17,74.40,91.44,,88.12,1.02,98.07,86.72,A,11,No,Yes,,Medium,6,9,Sara Williams,,,,
S3323,Liam,Smith,student2323@university.com,Male,19,Engineering,71.88,98.05,75.20,77.43,84.19,7.23,65.25,79.18,F,13,Yes,Yes,,Low,6,9,Liam Smith,,,,
S3324,John,Davis,student2324@university.com,Male,19,Business,92.77,98.95,86.73,62.29,95.56,1.55,71.08,51.17,A,9,No,Yes,None,Medium,5,8,John Davis,,,,
S3325,Ahmed,Johnson,student2325@university.com,Male,19,CS,52.51,66.99,88.53,88.23,74.46,4.44,69.80,70.08,C,25,No,Yes,Master's,High,10,5,Ahmed Johnson,,,,
S3326,Emma,Smith,student2326@university.com,Male,23,CS,94.10,90.84,89.39,54.39,56.40,2.48,52.37,52.64,A,15,Yes,Yes,PhD,Medium,5,8,Emma Smith,,,,
S3327,Omar,Johnson,student2327@university.com,Male,24,Engineering,92.60,58.12,73.04,59.92,53.07,4.21,91.49,54.17,A,28,No,Yes,Master's,Medium,8,6,Omar Johnson,,,,
S3328,Omar,Brown,student2328@university.com,Female,20,Business,75.32,62.31,50.63,86.97,65.92,0.77,51.24,52.80,C,29,No,Yes,Bachelor's,High,5,9,Omar Brown,,,,
S3329,Sara,Davis,student2329@university.com,Female,18,CS,74.51,49.89,48.89,63.99,54.34,7.55,86.49,98.05,C,29,Yes,Yes,None,Medium,6,7,Sara Davis,,,,
S3330,Maria,Davis,student2330@university.com,Female,19,Business,68.09,52.55,74.44,74.67,76.78,0.79,70.35,92.21,F,9,No,Yes,PhD,Low,10,5,Maria Davis,,,,
S3331,Sara,Brown,student2331@university.com,Male,18,CS,,79.41,61.99,66.36,50.72,8.38,50.31,71.96,B,14,Yes,Yes,Bachelor's,Medium,1,6,Sara Brown,,,,
S3332,Emma,Davis,student2332@university.com,Male,20,CS,55.56,70.65,73.48,75.35,72.19,6.63,64.50,62.40,C,13,Yes,Yes,Master's,Low,1,6,Emma Davis,,,,
S3333,Ahmed,Brown,student2333@university.com,Male,23,Business,79.51,53.87,69.91,67.33,58.92,4.17,67.31,53.62,D,28,No,Yes,PhD,Medium,1,5,Ahmed Brown,,,,
S3334,Ahmed,Smith,student2334@university.com,Female,20,CS,84.08,64.17,76.13,99.71,68.41,8.66,98.24,71.56,A,7,No,Yes,Bachelor's,Low,4,8,Ahmed Smith,,,,
S3335,Maria,Jones,student2335@university.com,Male,22,Engineering,96.72,62.39,41.93,67.87,83.75,1.86,83.05,80.02,A,20,Yes,Yes,PhD,Low,3,6,Maria Jones,,,,
S3336,Omar,Johnson,student2336@university.com,Male,24,CS,89.01,99.24,41.97,81.35,67.55,2.65,77.18,89.86,A,17,Yes,Yes,High School,Low,5,5,Omar Johnson,,,,
S3337,Sara,Brown,student2337@university.com,Female,19,CS,82.19,91.21,83.30,94.42,67.07,1.37,56.35,52.58,F,29,No,Yes,PhD,Medium,7,7,Sara Brown,,,,
S3338,Liam,Johnson,student2338@university.com,Female,23,Engineering,55.84,63.28,51.59,81.90,99.54,3.82,69.56,70.89,D,29,No,Yes,High School,High,6,6,Liam Johnson,,,,
S3339,Ahmed,Smith,student2339@university.com,Male,22,Engineering,68.69,94.83,79.13,78.29,85.94,9.87,51.79,98.84,D,16,Yes,Yes,PhD,Low,3,4,Ahmed Smith,,,,
S3340,Emma,Jones,student2340@university.com,Male,19,Engineering,56.94,60.56,72.79,,75.69,1.61,88.08,56.04,F,16,Yes,No,PhD,High,2,5,Emma Jones,,,,
S3341,John,Smith,student2341@university.com,Male,20,Engineering,94.06,80.07,98.91,74.82,78.97,8.31,58.14,70.01,A,15,No,Yes,PhD,Low,2,4,John Smith,,,,
S3342,Ali,Davis,student2342@university.com,Male,20,CS,87.48,98.00,90.12,90.38,81.01,6.52,79.72,63.75,B,25,No,Yes,High School,High,3,8,Ali Davis,,,,
S3343,Ali,Johnson,student2343@university.com,Female,21,Engineering,87.88,63.42,64.79,52.52,51.23,0.16,84.97,56.70,A,8,No,Yes,Bachelor's,High,10,9,Ali Johnson,,,,
S3344,Ali,Jones,student2344@university.com,Male,21,Mathematics,,80.79,76.98,94.26,54.01,9.45,68.33,91.95,B,8,Yes,No,Master's,Low,3,7,Ali Jones,,,,
S3345,Liam,Davis,student2345@university.com,Male,20,Business,75.35,57.76,47.04,79.31,82.46,9.71,81.63,84.86,B,23,Yes,Yes,PhD,High,3,7,Liam Davis,,,,
S3346,Omar,Jones,student2346@university.com,Female,20,CS,57.50,55.98,63.18,92.44,68.22,9.25,88.21,70.58,F,5,No,Yes,Master's,Medium,8,8,Omar Jones,,,,
S3347,Sara,Davis,student2347@university.com,Male,18,CS,66.48,74.45,84.03,50.52,52.77,5.02,59.21,68.45,C,22,Yes,Yes,Master's,Medium,3,4,Sara Davis,,,,
S3348,Maria,Smith,student2348@university.com,Male,24,Mathematics,,98.76,77.36,93.46,64.88,2.20,80.04,91.39,A,8,Yes,Yes,PhD,Medium,6,5,Maria Smith,,,,
S3349,Liam,Brown,student2349@university.com,Female,18,Engineering,86.25,67.19,69.07,,56.51,3.91,86.69,54.54,A,25,Yes,Yes,High School,Low,9,7,Liam Brown,,,,
S3350,Liam,Johnson,student2350@university.com,Female,24,Engineering,58.01,96.26,50.59,86.06,95.82,6.14,67.85,57.34,D,24,No,Yes,None,Medium,8,8,Liam Johnson,,,,
S3351,Ahmed,Williams,student2351@university.com,Male,22,Business,85.11,94.86,88.19,70.83,60.15,3.79,58.12,95.33,A,10,No,Yes,None,Low,6,7,Ahmed Williams,,,,
S3352,John,Williams,student2352@university.com,Female,21,CS,84.61,55.23,56.39,,57.18,7.08,64.31,90.86,F,24,No,Yes,None,Medium,10,9,John Williams,,,,
S3353,Liam,Smith,student2353@university.com,Female,21,Engineering,72.97,64.11,89.23,81.41,81.31,7.96,96.65,88.74,C,25,No,Yes,PhD,Medium,5,6,Liam Smith,,,,
S3354,Emma,Johnson,student2354@university.com,Male,20,Mathematics,56.76,78.60,76.70,58.17,76.10,2.09,67.87,81.20,D,28,No,Yes,Master's,Medium,5,7,Emma Johnson,,,,
S3355,John,Johnson,student2355@university.com,Female,20,Engineering,65.74,71.08,62.36,75.73,78.80,4.05,55.39,64.62,A,23,Yes,No,,Medium,8,9,John Johnson,,,,
